80
82
5.146525
1.288486e+01
71
72
5.144182
1.288684e+01
138
142
6.087688
1.215548e+01
85
87
4.631139
1.334312e+01
57
58
4.097411
1.387490e+01
98
98
5.906412
1.228676e+01
61
62
5.074590
1.294599e+01
59
59
4.447623
1.351872e+01
97
97
5.953728
1.225211e+01
63
65
4.357244
1.360788e+01
93
93
5.458740
1.262908e+01
95
96
5.673771
1.246128e+01
53
53
4.200689
1.376679e+01
87
88
5.268695
1.278297e+01
102
106
5.809006
1.235898e+01
78
79
5.117823
1.290915e+01
69
70
4.788330
1.319816e+01
89
89
4.562799
1.340769e+01
65
65
4.753743
1.322964e+01
65
65
4.407921
1.355766e+01
101
103
5.771858
1.238684e+01
74
74
5.418013
1.266160e+01
72
73
4.802725
1.318512e+01
68
68
5.123862
1.290403e+01
109
111
5.791151
1.237235e+01
85
85
5.394454
1.268053e+01
63
64
4.382588
1.358269e+01
895
1291
51293.941070
-2.710066e+01
72
73
5.075386
1.294531e+01
131
135
5.994425
1.222252e+01
70
70
4.472982
1.349403e+01
100
101
4.949147
1.305470e+01
119
120
6.047537
1.218421e+01
84
84
5.046878
1.296977e+01
59
59
4.513715
1.345466e+01
96
96
5.066760
1.295270e+01
117
120
5.410047
1.266799e+01
68
69
4.626273
1.334769e+01
60
60
4.470106
1.349682e+01
63
63
4.499934
1.346794e+01
53
53
4.696641
1.328213e+01
100
100
4.988186
1.302057e+01
63
65
4.487124
1.348032e+01
78
80
5.190174
1.284818e+01
158
161
6.428546
1.191887e+01
76
76
5.093203
1.293009e+01
100
105
5.977842
1.223456e+01
112
112
5.722431
1.242419e+01
129
130
6.287259
1.201539e+01
90
92
5.000470
1.300989e+01
72
73
4.642820
1.333218e+01
60
60
4.706530
1.327299e+01
89
89
5.555945
1.255242e+01
52
54
4.304261
1.366101e+01
111
113
5.504975
1.259245e+01
80
82
5.337809
1.272637e+01
73
74
4.627806
1.334625e+01
58
58
4.568538
1.340223e+01
100
100
5.460853
1.262740e+01
91
91
5.197460
1.284209e+01
80
80
4.903663
1.309479e+01
68
68
4.468777
1.349811e+01
162
165
6.689435
1.174611e+01
102
103
4.983105
1.302500e+01
85
86
5.427037
1.265437e+01
75
75
5.091070
1.293191e+01
131
133
5.791188
1.237232e+01
62
64
4.362731
1.360242e+01
154
157
6.885043
1.162093e+01
47
48
4.186133
1.378187e+01
61
61
4.597207
1.337506e+01
76
77
5.046119
1.297043e+01
84
88
5.914304
1.228096e+01
84
88
5.215107
1.282737e+01
60
60
4.451216
1.351521e+01
104
106
5.318456
1.274214e+01
92
93
5.426792
1.265457e+01
72
72
4.644056
1.333103e+01
85
85
5.455523
1.263164e+01
81
81
4.867196
1.312721e+01
81
82
4.939389
1.306327e+01
63
64
4.818991
1.317044e+01
98
101
5.519891
1.258070e+01
65
67
5.112342
1.291380e+01
73
74
4.938282
1.306424e+01
70
71
5.268565
1.278308e+01
129
130
6.068430
1.216924e+01
90
92
4.904866
1.309373e+01
91
92
5.372639
1.269812e+01
54
54
4.123319
1.384753e+01
72
72
4.669057
1.330771e+01
70
70
4.581249
1.339016e+01
73
74
4.772419
1.321261e+01
96
96
5.271531
1.278063e+01
1254
2015
5607.882524
-1.748799e+01
75
75
4.717250
1.326311e+01
91
95
5.215408
1.282712e+01
70
71
5.174071
1.286168e+01
91
92
5.875870
1.230928e+01
84
84
4.856271
1.313697e+01
